gbifID,filename,species,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41,x42,y42,x43,y43,x44,y44,x45,y45,x46,y46,x47,y47,x48,y48,x49,y49,x50,y50,x51,y51,x52,y52,x53,y53,x54,y54,x55,y55,x56,y56,x57,y57,x58,y58,x59,y59,x60,y60,x61,y61,x62,y62,x63,y63,x64,y64,x65,y65,x66,y66,x67,y67,x68,y68,x69,y69,x70,y70,x71,y71,x72,y72,x73,y73,x74,y74,x75,y75,x76,y76,x77,y77,x78,y78,x79,y79,x80,y80,x81,y81,x82,y82,x83,y83,x84,y84,x85,y85,x86,y86,x87,y87,x88,y88,x89,y89,x90,y90,x91,y91,x92,y92,x93,y93,x94,y94,x95,y95,x96,y96,x97,y97,x98,y98,x99,y99,x100,y100,x101,y101,x102,y102,x103,y103,x104,y104,x105,y105,x106,y106,x107,y107,x108,y108,x109,y109,x110,y110,x111,y111,x112,y112,x113,y113,x114,y114,x115,y115,x116,y116,x117,y117,x118,y118,x119,y119,x120,y120
2446312214,cutted_butterfly_white_bg_0_2446312214_media_8841fe00-23a2-45dd-a4b0-c0a8ef98493b.jpg,Trogonoptera brookiana,615.0,634.0,626.5428,650.5428,638.3784,666.3784,653.3354,680.3354,667.8782,689.8782,685.2996,699.2996,698.6055,709.0,709.5446,713.0,720.6852,727.6852,738.1067,737.1067,754.6495,748.6495,772.5145,757.0,789.7852,747.2148,805.2067,735.7933,823.2139,727.7861,831.0,709.6873,845.2284,697.7716,860.0,686.081,864.0,666.414,874.25,652.75,889.0,640.4646,886.1497,621.1497,889.0291,601.9709,887.7921,582.7921,875.1649,566.8351,865.0,555.8277,850.9212,540.9212,834.9642,527.9642,817.7676,518.0,806.0,506.0,806.0,506.0,851.1194,503.0,894.9961,497.0,928.0,468.4114,947.7641,430.2359,968.7667,394.7667,986.0,356.1781,1007.3432,318.6568,1028.2266,283.7734,1048.2816,245.7184,1070.0,208.3524,1088.3916,169.6084,1104.0,129.7116,1110.0,86.6633,1092.9496,47.9496,1049.4662,43.0,1008.467,52.533,976.997,68.0,940.8216,91.1784,906.1097,117.8903,873.5695,144.4305,840.0292,173.9708,808.3676,206.6324,777.8274,239.1726,747.0,272.7656,717.6255,306.3745,686.671,339.329,660.8379,372.1621,632.0047,405.9953,605.0,440.0,537.0,443.0,514.4675,418.4675,488.571,385.571,461.9674,352.9674,433.0,319.1002,403.4672,285.4672,374.1565,251.1565,343.8458,217.8458,312.1209,185.1209,278.5675,152.5675,244.5497,122.5497,211.5319,95.5319,174.7567,70.7567,138.2242,52.2242,94.5933,44.0,58.0,61.574,52.0,101.6408,57.0,144.9503,74.3761,183.3761,92.7873,222.7873,114.0,261.0381,132.5595,297.5595,152.2636,335.2636,170.6748,374.6748,189.086,414.086,208.0,451.8748,230.5653,489.5653,268.9668,509.0,313.9332,514.0,346.0,524.0,346.0,524.0,329.7628,533.2372,314.9901,546.0099,301.0,558.5211,290.0,571.1996,278.0,586.2925,275.9085,603.9085,282.0,621.4486,279.0,638.8551,285.4277,655.4277,296.9075,665.9075,303.0,683.4473,309.0179,701.0179,323.548,707.548,334.2148,720.7852,343.3153,736.3153,360.7241,742.7241,373.9613,754.9613,387.8664,765.0,405.6072,759.3928,421.5515,749.4485,437.7012,740.0,453.0,729.3776,464.7987,714.2013,476.2785,701.7215,493.1435,694.0,508.7529,683.2471,520.8185,672.1815,534.0,659.9212,545.0,645.0
2446312216,cutted_butterfly_white_bg_0_2446312216_media_571b832b-e444-41a4-a621-97ae6b80b91d.jpg,Trogonoptera brookiana,734.0,443.0,746.0,452.343,749.8282,468.8282,760.5352,479.5352,770.9294,492.0706,782.0,503.0286,791.0,517.3715,797.0,532.9572,804.798,547.798,815.4547,561.4547,829.4044,571.4044,840.4753,581.4753,851.132,595.132,866.7723,601.0,881.6673,593.3327,897.5294,590.0,913.9434,586.0,924.9096,573.0904,935.8592,564.1408,952.7378,561.2622,964.0,549.6137,970.0,534.028,983.3149,526.0,996.1723,514.8277,999.0,497.9281,1004.0507,481.9493,1009.2423,467.2423,1003.5353,451.5353,997.707,438.707,992.0,423.0,992.0,423.0,1030.7618,423.0,1067.8555,406.1445,1100.9506,381.0494,1130.2882,353.7118,1159.0401,324.9599,1188.6707,294.3293,1217.2845,269.2845,1249.346,241.654,1279.2695,215.7305,1310.6072,186.3928,1336.0,152.8354,1351.7262,115.2738,1339.8681,77.0,1302.0058,62.0,1259.1729,59.0,1216.7543,61.0,1175.5782,68.0,1136.0591,79.0,1097.3683,92.0,1059.0918,106.0,1022.0409,120.9591,985.017,137.983,950.5788,154.4212,916.5665,170.5665,880.7025,188.2975,845.4358,209.5642,809.8764,230.1236,774.024,249.976,737.0,267.0,663.0,263.0,625.6901,247.6901,589.8446,226.8446,553.9992,205.9992,518.6316,184.0,486.0217,169.0,448.9983,150.9983,412.3877,132.0,374.6714,115.6714,337.0969,99.0,301.2444,85.0,263.3984,72.3984,223.6399,61.0,182.0595,54.0,138.8222,51.0,97.7567,53.2433,60.0,69.1966,51.0,109.1201,65.5664,147.5664,92.3617,180.3617,124.2782,209.2782,156.9018,237.9018,188.8183,266.8183,220.8562,296.8562,247.3585,326.3585,279.3963,356.3963,307.6058,380.6058,340.5223,408.5223,379.8338,421.0,418.0,418.0,418.0,418.0,410.0212,433.9788,403.4566,450.5434,397.0,467.1526,400.9654,483.9654,407.6513,499.6513,410.0,517.9621,424.3662,528.3662,438.1734,540.1734,443.6295,556.0,458.131,566.131,476.2263,569.0,487.0,582.7821,501.2389,593.2389,519.7932,595.0,534.9539,604.9539,552.69,605.31,564.083,591.917,576.5973,578.4027,590.1116,565.8884,598.0904,549.9096,605.0,533.4879,608.0,515.4468,614.0,498.6484,626.3216,487.0,640.0849,478.0849,653.3565,471.6435,660.0,457.1116,663.0,444.97,677.0,449.0
3042590910,cutted_butterfly_white_bg_0_3042590910_0_default.jpg,Graphium agamemnon,861.0,790.0,893.5169,822.5169,916.0,865.2904,935.4796,906.4796,956.0,950.0661,970.0,996.3535,987.0,1041.3982,998.7776,1087.7776,1028.4158,1122.4158,1062.2967,1159.2967,1094.4704,1197.4704,1126.4726,1231.4726,1170.9557,1243.0,1218.515,1241.485,1263.1873,1251.0,1304.9925,1266.9925,1346.7914,1283.0,1357.7727,1239.7727,1340.034,1195.034,1322.0,1150.4176,1338.6861,1108.3139,1341.0,1059.6714,1348.0,1014.1414,1356.0,966.1972,1356.2856,916.7144,1354.0,869.4803,1341.0,822.7788,1320.9835,778.9835,1283.9026,747.0,1246.0,721.0,1246.0,721.0,1290.351,696.649,1335.8945,664.1055,1372.0,617.7949,1398.0,566.7127,1418.0,512.5594,1427.0,453.8497,1433.1493,399.1493,1444.0,342.9868,1461.532,289.468,1490.5398,240.4602,1517.7193,189.2807,1537.949,138.051,1536.0366,78.9634,1492.6944,50.0,1431.0853,52.0,1374.8609,65.0,1321.0861,85.9139,1272.4538,109.0,1223.8988,141.1012,1177.6482,173.3518,1134.3977,212.6023,1091.8543,248.1457,1053.3611,286.6389,1014.575,328.425,976.7889,371.2111,946.6597,418.3403,918.0,462.664,894.0,515.1604,869.0,563.0,750.0,601.0,720.9304,553.9304,694.7396,500.7396,664.306,449.306,632.4583,400.4583,594.5395,355.5395,556.4994,313.4994,514.0,272.8211,469.5405,229.5405,422.3288,190.3288,373.3597,155.3597,325.0978,124.0978,271.4541,99.0,219.3728,80.3728,163.701,67.0,100.9041,64.0,54.0,94.9516,53.0,156.0916,73.0,211.8468,99.3252,259.3252,131.4156,304.4156,153.0,359.5145,166.0,416.755,176.0,476.6524,182.2674,535.2674,207.0,589.0624,234.6492,641.6492,272.0,686.2175,319.7086,717.7086,377.0,734.0,377.0,734.0,347.2529,767.7471,308.3342,798.6658,279.1226,834.8774,272.0,881.9958,261.0,928.6798,268.0,976.4349,265.0,1027.261,286.0,1071.4597,286.0,1121.8716,302.3929,1167.3929,311.0524,1208.9476,294.0,1254.7814,294.708,1296.0,329.2772,1312.7228,368.1054,1291.0,418.1031,1290.0,461.9587,1275.0,509.9189,1263.0811,543.9589,1226.0411,567.7563,1189.2437,598.7963,1149.2037,624.0,1108.1605,642.0,1062.7191,660.0,1017.2778,677.4085,971.5915,690.0638,923.9362,705.0,877.2258,722.4453,831.5547,755.0,798.0
3053892390,cutted_butterfly_white_bg_0_3053892390_0_default.jpg,Battus belus,1193.0,1088.0,1237.9793,1124.9793,1271.0,1171.3556,1310.9832,1211.0,1338.4821,1262.4821,1378.0,1303.1377,1408.5411,1350.5411,1431.0,1402.7066,1448.387,1458.387,1452.7891,1517.7891,1501.4714,1543.0,1533.0,1584.7559,1582.0787,1591.9213,1634.0526,1567.0,1692.3786,1570.0,1730.0,1531.5086,1775.377,1495.623,1827.2142,1475.7858,1846.93,1421.07,1896.0138,1394.0,1925.0,1354.7312,1932.5419,1297.4581,1976.9857,1260.0143,1965.5411,1203.5411,1977.296,1156.704,1982.3313,1105.3313,1944.2307,1061.7693,1905.0088,1019.0088,1863.2011,979.2011,1830.0,941.0,1830.0,941.0,1907.4675,926.5325,1969.0,880.2757,2010.3142,811.6858,2039.0,740.1078,2071.0,669.9025,2095.0,593.5551,2119.0,517.2077,2144.6344,444.3656,2177.3653,371.6347,2207.0,297.6212,2228.0,220.0312,2232.0,137.0563,2200.1373,65.1373,2120.5331,51.0,2039.6293,64.0,1964.1103,90.0,1891.6399,123.3601,1823.7166,164.2834,1759.3791,207.6209,1697.4349,259.5651,1637.1979,312.8021,1578.375,370.625,1519.3096,430.6904,1465.7796,490.2204,1415.6639,552.3361,1365.9624,618.0376,1319.0893,684.9107,1272.9233,752.0767,1231.0,821.0,1096.0,805.0,1044.0,748.3817,993.59,679.59,938.9604,611.9604,885.745,547.745,829.1153,482.1153,769.0715,419.0715,708.6135,355.6135,646.5696,302.5696,580.6471,246.6471,512.6743,197.6743,443.1158,151.1158,371.3028,110.0,292.7474,81.7474,212.2305,60.2305,124.9675,57.0,59.6819,96.3181,50.0,182.5656,66.0,266.1962,99.6764,341.6764,135.3355,414.3355,170.2875,487.2875,196.3399,565.3399,221.0,645.3833,251.0,723.2149,282.0,797.8038,321.0,871.3216,380.5433,923.5433,466.0558,933.0,553.0,939.0,553.0,939.0,510.5737,972.4263,458.0261,1004.9739,408.3572,1043.6428,368.274,1092.726,328.0,1141.7301,296.6433,1191.3567,323.1262,1246.1262,319.0,1307.2372,348.9822,1351.0,389.535,1397.535,397.3339,1460.3339,459.7735,1471.0,494.0,1517.2048,528.6778,1549.0,590.3994,1557.3994,636.1897,1601.1897,696.0843,1592.0,752.5867,1617.0,801.4772,1599.5228,817.0542,1540.0542,836.8739,1484.1261,859.0,1426.4333,881.2204,1368.7796,905.0,1317.4286,934.0,1265.4115,967.5495,1212.4505,1012.0469,1166.9531,1043.0,1113.5024,1086.0,1077.0
3072582327,cutted_butterfly_white_bg_0_3072582327_0_default.jpg,Papilio deiphobus,1018.0,827.0,1055.7006,873.7006,1077.623,935.623,1098.0,998.1856,1116.0,1060.3185,1130.6121,1121.6121,1146.0,1185.4128,1175.2854,1244.2854,1226.5659,1276.0,1258.6363,1328.6363,1301.9201,1368.0,1365.7099,1356.0,1428.8889,1343.1111,1487.0052,1324.0,1514.1242,1381.8758,1549.9906,1432.9906,1602.8628,1425.1372,1592.2148,1364.2148,1553.0289,1316.0289,1520.0856,1264.0856,1541.9407,1205.0,1572.0,1152.24,1567.0,1085.7934,1599.3822,1031.6178,1583.1598,971.1598,1602.0,917.8921,1582.2942,857.2942,1543.0,809.4963,1513.5055,755.0,1460.0,719.0,1460.0,719.0,1507.4271,685.5729,1562.9754,651.0246,1607.0,598.8155,1641.0,542.4542,1670.6917,484.3083,1702.0,429.6605,1730.8387,371.1613,1771.0439,317.9561,1810.9562,273.9562,1843.7473,222.2527,1868.0,166.925,1858.2794,104.0,1806.5039,68.0,1744.3436,50.0,1680.8696,54.0,1615.8098,65.0,1554.4779,83.0,1497.2748,106.7252,1440.3833,132.6167,1384.6634,165.3366,1329.4052,202.0,1276.115,242.0,1226.3405,283.6595,1178.3069,328.6931,1135.2732,376.7268,1103.0,432.6318,1068.7525,482.7525,1034.6991,538.3009,1016.0,601.0,919.0,604.0,888.6096,545.6096,856.512,488.512,819.6363,435.6363,779.7749,385.2251,732.0,338.5652,687.2813,291.2813,634.2843,251.2843,579.5299,215.5299,523.8541,182.0,466.1304,150.0,407.164,121.0,347.5037,100.5037,283.7754,85.0,216.939,79.0,152.931,83.0,93.8936,103.0,52.0,144.3448,56.0,208.696,87.7612,264.7612,123.5156,317.5156,162.1487,370.1487,197.9031,424.9031,226.1722,484.1722,252.0,542.2098,282.2459,599.2459,321.4145,651.4145,368.9471,696.9471,428.791,717.0,479.0,741.0,479.0,741.0,423.6941,784.3059,382.9238,836.0762,355.1742,895.8258,320.0,945.0857,339.0,1009.3883,321.0,1074.9336,360.0,1130.8515,358.326,1200.674,392.2519,1253.2519,417.0,1311.7594,383.0,1371.5057,351.2863,1423.7137,343.1704,1483.1704,402.0412,1491.0412,428.4979,1431.5021,457.3687,1369.6313,517.0962,1397.0,582.8841,1399.0,645.0152,1411.0,688.3669,1366.6331,717.9448,1305.0552,772.6944,1274.3056,797.0,1211.3722,812.0,1144.5843,827.5582,1079.4418,843.0,1012.0084,860.0,945.2205,882.351,880.649,919.0,822.0
4060699315,cutted_butterfly_white_bg_0_4060699315_format_large.jpg,Lamproptera meges,377.0,271.0,388.0,300.9729,390.3759,336.3759,402.4279,369.4279,419.3082,401.3082,435.0,433.6809,452.5828,460.0,480.8783,475.8783,513.3444,491.3444,535.0,520.661,562.6634,541.0,581.6423,570.6423,594.9872,603.9872,605.0,638.7122,613.5156,672.4844,617.0,709.4865,618.3249,684.6751,613.0,649.1534,606.0,613.1805,596.0,578.4502,583.0,544.9625,567.9718,515.9718,550.0,484.5436,529.0,454.3696,513.0,422.1246,507.0,386.5659,497.5908,351.5908,487.0,317.9337,478.5372,291.5372,459.0,263.0,459.0,263.0,474.9823,264.0,489.722,266.0,499.862,259.138,506.2135,246.7865,513.8578,234.1422,520.5022,220.4978,527.8536,207.1464,535.2051,193.7949,543.2637,180.7363,551.3222,167.6778,558.0,155.4615,565.0,141.9644,570.0,127.639,572.0,112.0709,566.0,99.5738,551.8341,95.0,537.0944,99.0,523.4224,103.5776,509.6861,110.0,496.8408,117.1592,484.2778,125.0,471.7237,134.2763,459.5438,144.4562,447.3639,154.6361,437.2602,163.0,425.7112,173.2888,413.9456,183.0544,403.7657,193.2343,391.0,202.0,347.0,200.0,336.0704,190.0704,328.0195,176.0195,318.9686,162.9686,309.5034,149.5034,299.0,136.4684,288.4518,123.4518,277.9867,110.9867,268.1074,99.1074,258.5209,88.5209,246.6416,76.6416,234.4693,65.4693,220.7113,56.7113,205.2771,52.0,192.2663,49.7337,186.3367,62.6633,182.0,77.6669,183.0,94.6384,187.0,110.3673,192.0,125.6819,197.0,140.9966,202.2201,156.2201,206.1497,171.1497,211.0,184.2837,215.8373,198.8373,221.7669,213.7669,226.2823,229.2823,238.057,240.0,255.0285,239.0,271.0,241.0,271.0,241.0,242.6834,267.3166,225.0,302.1382,209.0,339.0713,201.0,379.318,186.5295,413.4705,161.2129,440.7871,135.3608,473.6392,113.0,506.766,95.3843,541.6157,80.8459,579.1541,69.0,617.8079,63.0827,658.9173,54.0798,695.9202,50.0,736.9624,64.0,725.0335,72.0,684.7867,85.0,646.611,97.0,608.0211,108.0,569.8454,121.062,535.938,151.2573,510.7427,174.2811,478.7189,213.284,467.716,251.4082,456.5918,271.0,425.1465,289.3846,390.6154,307.0,354.3514,314.0,314.5189,333.0,280.0
4060699337,cutted_butterfly_white_bg_0_4060699337_format_large.jpg,Graphium agamemnon,840.0,689.0,861.0,725.7914,879.4624,762.4624,890.0,801.1022,908.2177,836.2177,922.0,875.9987,937.0,912.447,949.0,948.7237,967.0,983.9294,995.3381,1015.3381,1023.8977,1044.8977,1049.9929,1078.9929,1086.4382,1096.0,1127.4344,1097.4344,1166.7195,1095.0,1206.876,1099.876,1240.0,1095.7271,1227.0,1055.622,1219.0,1015.931,1249.3155,987.6845,1247.7315,946.7315,1249.6357,907.3643,1277.0,875.5521,1274.0,832.1333,1284.8986,792.8986,1268.0,757.2368,1257.9215,715.9215,1229.3402,685.0,1197.5596,661.5596,1171.0,642.0,1171.0,642.0,1217.4914,629.0,1263.0087,599.9913,1293.0,554.2952,1313.5027,505.4973,1332.0,456.1113,1338.1475,405.8525,1345.0,351.6432,1365.6709,302.3291,1387.0895,255.9105,1421.236,214.764,1449.0,168.1454,1468.0,118.1393,1472.0,61.9199,1440.4995,23.0,1385.937,23.0,1331.5577,33.4423,1280.0889,50.9111,1231.9632,75.0368,1185.1807,103.8193,1140.5697,136.4303,1097.7161,172.7161,1057.8625,211.1375,1017.716,248.284,981.2766,286.7234,944.7159,330.2841,911.105,373.895,882.3224,420.6776,854.6612,467.3388,828.0,511.0,716.0,488.0,682.5999,448.5999,647.543,405.543,615.1932,364.1932,579.7932,326.7932,539.1505,290.1505,497.0936,254.0936,456.3296,220.3296,416.6869,190.6869,371.7513,158.7513,324.7654,131.7654,277.608,108.608,226.8146,90.8146,173.3851,79.3851,117.4519,74.0,64.2588,84.0,50.0,131.8634,61.4542,182.4542,84.3187,230.3187,114.0,272.7738,154.7254,311.7254,182.0,358.5917,201.0,407.2285,216.955,457.955,222.0,513.2006,247.249,555.249,270.942,599.942,301.0,644.2411,343.5705,672.5705,397.0,678.0,397.0,678.0,379.006,701.0,347.5943,727.4057,319.1843,758.8157,312.0,801.9466,299.0,842.6685,312.0,881.1478,313.2511,924.2511,340.5397,951.5397,350.0,989.8284,354.4394,1032.4394,385.8493,1052.8493,382.6527,1091.6527,375.0,1133.4734,409.367,1138.0,446.0178,1130.0,487.5682,1129.0,527.1185,1122.0,560.6654,1097.3346,583.0,1061.8934,602.7782,1030.2218,634.0,999.9765,648.0,959.6688,657.5021,917.4979,671.0,877.8107,680.0,837.0887,694.2762,799.7238,704.2009,760.7991,717.1673,722.1673,737.0,687.0
4060699541,cutted_butterfly_white_bg_0_4060699541_format_large.jpg,Lamproptera meges,596.0,535.0,635.1372,579.1372,661.0,639.7018,689.0,702.2096,735.0,754.9183,771.7866,807.7866,821.5491,845.0,886.3705,846.0,950.7778,862.0,1007.6872,896.6872,1066.4085,921.0,1127.4763,952.4763,1183.6846,995.6846,1235.0,1043.0201,1281.9296,1095.9296,1328.4308,1148.4308,1340.3756,1115.6244,1301.7801,1059.7801,1262.6931,1008.6931,1207.0706,964.0706,1156.0339,922.0339,1102.8256,879.8256,1053.3245,842.3245,1001.1162,799.1162,953.0,750.6982,933.0,686.2909,899.533,630.533,890.0,573.7312,850.087,519.087,796.0,477.0,796.0,477.0,828.8474,471.0,864.5416,464.4584,883.0,436.2861,871.8822,409.1178,898.6027,391.3973,910.0,358.5428,921.0,325.5238,932.0,293.0906,944.0,261.3142,955.0,228.881,964.0,195.862,971.1111,162.8889,975.0,127.7529,976.2887,90.7113,963.9908,57.9908,929.8968,51.0,896.0494,62.0,865.5157,81.0,836.2801,101.7199,810.0743,122.9257,784.2827,147.7173,758.2484,174.7516,734.0426,201.9574,709.0,228.2309,686.6309,257.3691,666.5749,285.5749,646.7548,310.2452,624.0,339.2236,605.0,368.0,494.0,380.0,469.3969,357.3969,443.2583,334.2583,417.8268,310.8268,392.5591,291.0,365.329,270.671,339.9466,252.9466,311.9,233.0,282.7405,215.7405,254.1374,197.1374,226.6557,182.6557,196.0033,169.0,165.4936,157.0,133.327,149.0,98.261,148.0,66.0667,157.9333,61.0,191.3148,68.0,224.724,79.3369,256.3369,94.4044,286.4044,109.0,313.839,127.7821,341.7821,144.9709,370.9709,162.0,397.3976,179.0,425.8362,197.7801,453.7801,215.5548,481.5548,233.0,510.6374,256.4903,534.0,286.0,549.0,286.0,549.0,248.423,602.577,254.5739,660.4261,233.139,717.861,243.0,780.3179,253.7043,840.2957,217.2988,888.7012,181.7218,940.2782,151.8016,994.1984,127.417,1049.583,104.0,1109.0253,88.0,1170.1256,71.426,1231.574,54.3551,1293.6449,62.8874,1320.1126,84.6152,1261.3848,104.0,1202.515,128.444,1148.444,154.769,1096.231,191.3963,1046.6037,234.2662,1000.7338,270.1567,953.1567,319.0086,916.0,375.8552,889.1448,407.0,834.6609,435.7457,780.2543,459.0091,724.9909,483.9795,667.0205,498.1212,606.1212,516.0,548.0
4060699543,cutted_butterfly_white_bg_0_4060699543_format_large.jpg,Lamproptera meges,626.0,523.0,648.0,582.5057,671.7151,640.7151,700.6082,697.6082,736.8652,752.8652,770.2939,809.2939,824.4088,824.4088,876.8374,857.8374,927.7513,901.7513,974.9078,947.9078,1021.2862,994.2862,1057.0,1049.7683,1080.7795,1108.7795,1103.0157,1169.0157,1124.5448,1229.5448,1153.5592,1272.4408,1142.0,1211.2182,1131.0,1147.9846,1105.0,1089.3074,1078.0,1030.2159,1052.5022,970.5022,1019.1949,915.1949,978.0,862.569,935.3169,812.3169,895.1101,766.1101,885.0,704.7505,880.0,641.2743,862.0,579.2834,851.7926,518.7926,809.0,470.0,809.0,470.0,836.3434,468.3434,862.4861,457.0,879.8796,431.1204,894.0,402.1699,906.5873,373.4127,919.0,347.9975,933.0,319.5828,946.0,291.5824,959.0,262.1678,973.0,233.1674,985.0,206.1669,995.3467,175.6533,1002.0,147.2666,1001.0,115.3667,976.5378,98.0,942.9866,101.0134,912.8148,112.1852,884.1073,126.8927,857.5656,144.0,831.4499,163.5501,806.7069,185.0,781.5498,205.4502,755.7713,227.2287,733.7,248.3,709.3357,270.6643,688.9715,293.0285,667.9001,315.0999,646.5358,340.4642,627.0,366.0,529.0,378.0,506.0062,361.0062,484.0627,334.0627,459.5334,310.5334,433.004,289.004,407.0605,268.0605,379.9454,247.9454,353.1232,227.1232,328.301,210.301,303.4344,193.0,275.6063,174.6063,246.9054,156.9054,217.0329,142.0329,188.8127,132.0,155.2652,128.0,125.9719,138.0281,126.4153,169.4153,137.0,201.0638,148.0,232.5403,164.6687,261.6687,180.2483,291.2483,198.0,319.9282,216.0,347.0909,231.0,376.9106,247.2235,406.2235,260.2172,431.2172,277.0,460.2984,301.6328,482.0,333.1093,483.0,364.0,474.0,364.0,474.0,330.4419,514.5581,299.0,567.4071,291.1246,627.8754,284.0,692.7969,273.4347,751.5653,226.2197,797.7803,175.2474,837.7526,141.5177,888.4823,116.1519,943.8481,97.9786,1005.0214,91.0,1061.6186,69.0,1121.2069,59.0,1184.3516,51.1793,1247.1793,84.0,1214.886,105.0,1156.2977,120.0,1094.6384,146.0,1037.5353,182.1133,987.1133,229.0306,944.9694,268.7101,897.2899,319.2077,863.0,377.9676,839.0,411.05,790.95,443.0,735.4832,474.1454,680.8546,497.5112,623.4888,516.7556,567.2444,544.0,519.0
4060699610,cutted_butterfly_white_bg_0_4060699610_format_large.jpg,Graphium agamemnon,611.0,578.0,630.0,600.9027,640.0,635.1486,645.2078,670.2078,660.0,704.1256,667.2729,739.7271,678.6583,775.6583,690.0,811.0053,704.1776,843.1776,722.4728,874.4728,739.0,905.086,771.8205,914.1795,805.8204,927.0,841.8042,938.8042,864.0491,965.0491,888.83,990.0,910.0,969.2672,897.7222,937.7222,882.0,904.1897,875.0,869.8728,899.9588,844.0,907.805,808.805,912.8333,773.1667,935.0,742.8894,935.7165,707.2835,947.5238,672.5238,944.0,634.767,940.1259,602.1259,913.0032,576.0,893.0,552.0,893.0,552.0,933.1041,545.8959,959.0,513.5046,981.4752,480.5248,1000.9198,442.0,1011.0,399.933,1026.1012,359.8988,1034.6698,316.3302,1052.3805,281.6195,1074.0,250.2853,1102.8729,217.1271,1123.0,181.1746,1139.0,142.9269,1138.57,101.43,1109.7746,80.0,1065.3934,80.6066,1024.9949,88.0,984.9426,101.0574,948.1816,117.8184,911.4207,136.5793,875.71,161.29,843.5851,186.4149,812.753,213.247,782.5068,241.4932,752.0,272.4599,723.0,304.6366,695.5463,337.4537,670.1644,372.1644,651.7107,403.2893,628.0,438.0,541.0,430.0,517.0,397.1961,498.0347,363.0347,478.4662,327.4662,456.0,293.098,431.2582,262.2582,402.9116,228.9116,374.6863,200.6863,346.1681,171.1681,315.1143,144.1143,282.2573,120.0,248.785,98.785,216.1347,81.0,179.9166,65.0,139.7365,54.2635,100.9239,50.0,60.4299,60.4299,50.0,97.0687,60.0,134.9437,77.0,170.7476,99.5113,206.5113,126.0,239.4559,141.1837,275.1837,150.0,314.7206,159.0,355.8383,161.0,399.027,176.0,437.6593,190.7418,472.7418,210.0,505.8529,240.0,531.0,240.0,531.0,217.252,549.252,200.0,576.5413,199.0,612.2114,195.9162,645.9162,200.0,681.1374,202.2781,714.2781,218.0,747.4066,213.0,784.7336,228.3565,810.3565,237.0,841.9317,223.0,874.1165,204.6656,903.3344,192.0,938.3146,217.2319,944.2319,245.0,921.1441,272.2714,897.7286,308.0382,894.9618,341.3099,885.0,375.9859,879.0141,398.7734,848.2266,416.036,818.0,436.2775,788.7225,452.4082,756.5918,470.3673,724.6327,481.5483,690.4517,495.8505,656.1495,509.0,624.1981,519.8693,592.1307,539.0,563.0
